Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
41,2024-11-28 14:53:31.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,717,348,3545192345,true
41,2024-11-28 14:53:31.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,717,348,3545192345,true
41,2024-11-28 14:53:31.705,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,5063,456,3545192345,true
41,2024-11-28 14:53:31.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,717,348,3545192345,true
41,2024-11-28 14:53:31.705,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,5063,456,3545192345,true
41,2024-11-28 14:53:31.705,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,4155,1935,3545192345,true
41,2024-11-28 14:53:31.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,717,348,3545192345,true
41,2024-11-28 14:53:31.705,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,5063,456,3545192345,true
41,2024-11-28 14:53:31.705,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,4155,1935,3545192345,true
41,2024-11-28 14:53:31.705,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5775,1383,3545192345,true
41,2024-11-28 14:53:31.850,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,1030,52,3545192490,true
41,2024-11-28 14:53:31.850,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,1030,52,3545192490,true
41,2024-11-28 14:53:31.850,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,5210,333,3545192489,true
41,2024-11-28 14:53:31.850,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,1030,52,3545192490,true
41,2024-11-28 14:53:31.850,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,5210,333,3545192489,true
41,2024-11-28 14:53:31.850,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,7358,200,3545192490,true
41,2024-11-28 14:53:31.850,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,1030,52,3545192490,true
41,2024-11-28 14:53:31.850,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,5210,333,3545192489,true
41,2024-11-28 14:53:31.850,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,7358,200,3545192490,true
41,2024-11-28 14:53:31.850,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5511,1583,3545192489,true
41,2024-11-28 14:53:31.984,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,805,42,3545192623,true
41,2024-11-28 14:53:31.984,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,805,42,3545192623,true
41,2024-11-28 14:53:31.984,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,5268,521,3545192623,true
41,2024-11-28 14:53:31.984,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,805,42,3545192623,true
41,2024-11-28 14:53:31.984,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,5268,521,3545192623,true
41,2024-11-28 14:53:31.984,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,4272,1827,3545192623,true
41,2024-11-28 14:53:31.984,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,805,42,3545192623,true
41,2024-11-28 14:53:31.984,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,5268,521,3545192623,true
41,2024-11-28 14:53:31.984,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,4272,1827,3545192623,true
41,2024-11-28 14:53:31.984,MCSLab RTT AP3,b0:e4:d5:88:16:86,-66,5599,1297,3545192623,true
41,2024-11-28 14:53:32.158,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,1186,86,3545192799,true
41,2024-11-28 14:53:32.158,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,1186,86,3545192799,true
41,2024-11-28 14:53:32.158,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,4917,728,3545192799,true
41,2024-11-28 14:53:32.158,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,1186,86,3545192799,true
41,2024-11-28 14:53:32.158,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,4917,728,3545192799,true
41,2024-11-28 14:53:32.158,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3843,1893,3545192799,true
41,2024-11-28 14:53:32.158,MCSLab RTT AP2,24:29:34:e1:ef:d4,-56,1186,86,3545192799,true
41,2024-11-28 14:53:32.158,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,4917,728,3545192799,true
41,2024-11-28 14:53:32.158,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3843,1893,3545192799,true
41,2024-11-28 14:53:32.158,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5980,1574,3545192799,true
41,2024-11-28 14:53:32.260,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,893,269,3545192900,true
41,2024-11-28 14:53:32.260,MCSLab RTT AP2,24:29:34:e1:ef:d4,-55,893,269,3545192900,true
