Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
22,2024-11-28 14:29:35.134,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4116,303,3543755771,true
22,2024-11-28 14:29:35.134,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4116,303,3543755771,true
22,2024-11-28 14:29:35.134,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7202,251,3543755771,true
22,2024-11-28 14:29:35.134,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4116,303,3543755771,true
22,2024-11-28 14:29:35.134,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7202,251,3543755771,true
22,2024-11-28 14:29:35.134,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,288,2404,3543755771,true
22,2024-11-28 14:29:35.134,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4116,303,3543755771,true
22,2024-11-28 14:29:35.134,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7202,251,3543755771,true
22,2024-11-28 14:29:35.134,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,288,2404,3543755771,true
22,2024-11-28 14:29:35.134,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,1917,1668,3543755771,true
22,2024-11-28 14:29:35.232,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4311,293,3543755871,true
22,2024-11-28 14:29:35.232,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4311,293,3543755871,true
22,2024-11-28 14:29:35.232,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,6020,572,3543755871,true
22,2024-11-28 14:29:35.232,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4311,293,3543755871,true
22,2024-11-28 14:29:35.232,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,6020,572,3543755871,true
22,2024-11-28 14:29:35.232,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,249,1394,3543755871,true
22,2024-11-28 14:29:35.232,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4311,293,3543755871,true
22,2024-11-28 14:29:35.232,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,6020,572,3543755871,true
22,2024-11-28 14:29:35.232,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,249,1394,3543755871,true
22,2024-11-28 14:29:35.232,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,1917,1784,3543755871,true
22,2024-11-28 14:29:35.378,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,3999,213,3543756018,true
22,2024-11-28 14:29:35.378,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,3999,213,3543756018,true
22,2024-11-28 14:29:35.378,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6684,141,3543756018,true
22,2024-11-28 14:29:35.378,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,3999,213,3543756018,true
22,2024-11-28 14:29:35.378,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6684,141,3543756018,true
22,2024-11-28 14:29:35.378,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,132,1375,3543756018,true
22,2024-11-28 14:29:35.378,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,3999,213,3543756018,true
22,2024-11-28 14:29:35.378,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6684,141,3543756018,true
22,2024-11-28 14:29:35.378,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,132,1375,3543756018,true
22,2024-11-28 14:29:35.378,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,1566,1909,3543756018,true
